OBJECTID,TRACT,STATE_FIPS,CNTY_FIPS,TRACT_CODE,CENSUS_KEY,COUNTY,TRACT_ID,MSSA_ID,MSSA_NAME,AREA_SQMI,POP,POP_CIV,POP100POV,PCT100POV,POP200POV,PCT200POV,WHITE,PCT_WHITE,NHS_WHITE,PCT_NHS_WHITE,BLACK,PCT_BLACK,NHS_BLACK,PCT_NHS_BLACK,ASIAN,PCT_ASIAN,NHS_ASIAN,PCT_NHS_ASIAN,AMIND_ESK,PCT_AMIND_ESK,NHS_AMIND_ESK,PCT_NHS_AMIND_ESK,ISLANDER,PCT_ISLAND,NHS_ISLANDER,PCT_NHS_ISLANDER,OTHER_RACE,PCT_OTHER,NHS_OTHER_RACE,PCT_NHS_OTHER_RACE,MULTI_RACE,PCT_MULTI,NHS_MULTI_RACE,PCT_NHS_MULTI_RACE,HISPANIC,PCT_HSPNC,AGE_UNDER5,PCT_UNDER5,AGE_UNDR18,PCT_UNDR18,AGE_18_64,PCT_18_64,AGE_65OVER,PCT_65OVER,ELD_RATIO,YTH_RATIO,TotalPovertyPop,SHAPE_Length,SHAPE_Area
2229,83.01,6,73,8301,6073008301,San Diego,83.01,161r,Crown Point/Del Mar/La Jolla/Pacific Beach,0.914176,3015,2799,188,6.235489,395,13.10116,2880,95.522388,2726,90.414593,0,0,0,0,123,4.079601,112,3.714759,18,0.597014,8,0.265339,0,0,0,0,28,0.928689,0,0,34,1.127694,34,1.127694,135,4.477611,135,4.477611,460,15.257048,1411,46.799336,1144,37.943615,0.810772,0.326009,3015,7711.900469,2367716.379
2230,83.03,6,73,8303,6073008303,San Diego,83.03,161r,Crown Point/Del Mar/La Jolla/Pacific Beach,1.702416,3610,3610,215,5.955678,321,8.891966,3415,94.598337,3332,92.299168,43,1.191135,43,1.191135,161,4.459833,140,3.878116,12,0.332409,0,0,0,0,0,0,12,0.332409,0,0,33,0.914127,33,0.914127,62,1.717451,99,2.742382,680,18.836565,1867,51.717451,1063,29.445983,0.569362,0.36422,3610,9132.427847,4409256.733
2231,83.05,6,73,8305,6073008305,San Diego,83.05,161r,Crown Point/Del Mar/La Jolla/Pacific Beach,1.722302,11173,2051,734,35.78742,1250,60.94588,4598,41.152779,3461,30.976461,132,1.181419,90,0.805513,6238,55.831021,5803,51.937706,106,0.948715,0,0,59,0.528058,29,0.259554,664,5.942898,10,0.089501,583,5.217936,462,4.134968,1318,11.796294,299,2.676094,593,5.307437,10487,93.860198,93,0.832363,0.008868,0.056546,2051,9027.059929,4460761.905
2232,83.06,6,73,8306,6073008306,San Diego,83.06,161r,Crown Point/Del Mar/La Jolla/Pacific Beach,1.056548,2933,2933,108,3.682236,271,9.239686,2755,93.931128,2593,88.407773,7,0.238663,0,0,224,7.637231,167,5.693828,18,0.613706,0,0,0,0,0,0,11,0.375042,11,0.375042,75,2.557108,75,2.557108,87,2.966246,173,5.898397,459,15.649505,1722,58.711217,752,25.639277,0.436701,0.26655,2933,6872.177829,2736457.871
2234,83.1,6,73,8310,6073008310,San Diego,83.1,161r,Crown Point/Del Mar/La Jolla/Pacific Beach,1.999534,5812,5812,259,4.456297,443,7.622161,5363,92.274604,4287,73.761183,0,0,0,0,407,7.002752,367,6.314521,96,1.651754,0,0,21,0.361321,21,0.361321,61,1.049552,0,0,136,2.339986,136,2.339986,1001,17.222986,351,6.039229,1414,24.328974,2903,49.948382,1495,25.722642,0.514984,0.487082,5812,12463.19958,5178790.013
2235,83.11,6,73,8311,6073008311,San Diego,83.11,161r,Crown Point/Del Mar/La Jolla/Pacific Beach,0.969694,2857,2857,18,0.630031,227,7.945397,2693,94.259712,2460,86.104305,0,0,0,0,212,7.420371,126,4.41022,13,0.455022,13,0.455022,0,0,0,0,25,0.875043,0,0,86,3.01015,86,3.01015,172,6.020301,187,6.545327,639,22.366118,1607,56.247812,611,21.386069,0.380211,0.397635,2857,8273.649503,2511508.513
2236,83.12,6,73,8312,6073008312,San Diego,83.12,161r,Crown Point/Del Mar/La Jolla/Pacific Beach,4.557372,3324,3176,126,3.967254,357,11.240554,2898,87.184115,2644,79.542719,80,2.406738,46,1.383874,405,12.184115,344,10.348977,36,1.083032,0,0,0,0,0,0,77,2.316486,0,0,172,5.174488,120,3.610108,170,5.11432,77,2.316486,413,12.424789,1886,56.738868,1025,30.836341,0.543478,0.218981,3176,23920.26163,8859010.048
2237,83.13,6,73,8313,6073008313,San Diego,83.13,161r,Crown Point/Del Mar/La Jolla/Pacific Beach,0.919323,2089,2089,25,1.204819,45,2.168674,1888,90.378171,1710,81.857348,0,0,0,0,270,12.924844,144,6.89325,37,1.771182,0,0,0,0,0,0,0,0,0,0,90,4.308281,90,4.308281,145,6.94112,156,7.467687,472,22.594542,1051,50.311153,566,27.094303,0.538534,0.449096,2075,9513.718547,2381045.253
2322,85.01,6,73,8501,6073008501,San Diego,85.01,161r,Crown Point/Del Mar/La Jolla/Pacific Beach,1.164195,5607,5607,567,10.112359,1406,25.075798,5012,89.388264,4233,75.494917,0,0,0,0,476,8.489388,369,6.581059,0,0,0,0,18,0.321027,0,0,187,3.335116,0,0,86,1.533797,41,0.731228,964,17.192794,237,4.226859,945,16.853932,4118,73.443909,544,9.702158,0.132102,0.22948,5607,7547.292347,3015264.359
2460,79.08,6,73,7908,6073007908,San Diego,79.08,161r,Crown Point/Del Mar/La Jolla/Pacific Beach,0.177291,2573,2573,337,13.097551,619,24.05752,2367,91.993781,2189,85.075787,0,0,0,0,46,1.787796,32,1.243684,29,1.127089,0,0,25,0.971628,25,0.971628,152,5.9075,39,1.51574,46,1.787796,14,0.544111,274,10.649047,26,1.010493,107,4.158569,2348,91.255343,118,4.586086,0.050255,0.04557,2573,2748.274961,459183.7248
2497,79.1,6,73,7910,6073007910,San Diego,79.1,161r,Crown Point/Del Mar/La Jolla/Pacific Beach,0.385746,2702,2702,190,7.031828,672,24.870466,2554,94.522575,2286,84.603997,50,1.850481,50,1.850481,177,6.550703,86,3.182827,0,0,0,0,0,0,0,0,59,2.183567,0,0,138,5.107327,91,3.367875,189,6.994818,78,2.88675,137,5.070318,2397,88.712065,168,6.217616,0.070087,0.057154,2702,4575.639196,710608.9328
2498,79.05,6,73,7905,6073007905,San Diego,79.05,161r,Crown Point/Del Mar/La Jolla/Pacific Beach,0.220588,2349,2349,421,17.92252,786,33.461047,2126,90.506598,2081,88.590889,127,5.406555,127,5.406555,53,2.256279,39,1.66028,43,1.830566,43,1.830566,0,0,0,0,14,0.595998,0,0,14,0.595998,14,0.595998,45,1.915708,30,1.277139,30,1.277139,2071,88.165176,248,10.557684,0.119748,0.014485,2349,3254.137902,571323.7174
2619,80.06,6,73,8006,6073008006,San Diego,80.06,161r,Crown Point/Del Mar/La Jolla/Pacific Beach,0.574411,3496,3496,358,10.240274,680,19.4508,3270,93.535469,3042,87.013729,36,1.029748,36,1.029748,46,1.315789,31,0.886727,11,0.314645,0,0,12,0.343249,0,0,184,5.263157,26,0.743707,63,1.802059,26,0.743707,335,9.582379,92,2.631578,320,9.153318,2680,76.659038,496,14.187643,0.185074,0.119402,3496,6523.854173,963794.6328
2671,80.03,6,73,8003,6073008003,San Diego,80.03,161r,Crown Point/Del Mar/La Jolla/Pacific Beach,0.290537,2893,2893,111,3.836847,290,10.024196,2646,91.46215,2445,84.514344,112,3.871413,112,3.871413,142,4.908399,88,3.041825,9,0.311095,0,0,25,0.864154,14,0.483926,69,2.385067,0,0,110,3.802281,74,2.557898,160,5.530591,113,3.905979,253,8.745247,2343,80.988593,297,10.266159,0.12676,0.107981,2893,3595.872369,752490.4552
2119,133.06,6,73,13306,6073013306,San Diego,133.06,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,0.513029,4667,4667,225,4.850183,1409,30.372925,3237,69.359331,845,18.105849,220,4.713949,47,1.00707,542,11.613456,314,6.72809,66,1.414184,18,0.385686,37,0.7928,37,0.7928,858,18.384401,12,0.257124,269,5.763874,179,3.83544,3215,68.887936,505,10.820655,1467,31.433469,2709,58.045853,491,10.520677,0.181247,0.541528,4639,5650.988386,1328746.749
2243,133.09,6,73,13309,6073013309,San Diego,133.09,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,0.967569,6883,6883,440,6.392561,930,13.51155,4772,69.330233,1834,26.645358,250,3.632137,203,2.949295,1187,17.245387,972,14.121749,91,1.322097,0,0,0,0,0,0,841,12.218509,10,0.145285,258,3.748365,187,2.716838,3677,53.421473,410,5.956704,1996,28.998983,4160,60.438762,727,10.562254,0.174759,0.479807,6883,7333.86216,2506002.946
2335,133.11,6,73,13311,6073013311,San Diego,133.11,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,1.34574,9914,9914,328,3.32556,2109,21.382946,6931,69.911236,2768,27.920112,572,5.769618,417,4.206173,1841,18.569699,1578,15.916885,116,1.170062,50,0.504337,184,1.855961,150,1.513011,679,6.8489,0,0,383,3.863223,288,2.904982,4663,47.034496,845,8.5233,3462,34.920314,5933,59.844664,519,5.235021,0.087476,0.583515,9863,8008.976114,3485466.731
2345,133.12,6,73,13312,6073013312,San Diego,133.12,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,0.329465,2800,2800,280,10.167029,955,34.676833,1699,60.678571,538,19.214285,251,8.964285,235,8.392857,198,7.071428,155,5.535714,19,0.678571,0,0,0,0,0,0,702,25.071428,0,0,69,2.464285,43,1.535714,1829,65.321428,314,11.214285,778,27.785714,1745,62.321428,277,9.892857,0.158739,0.445845,2754,4221.353574,853316.3089
2357,100.04,6,73,10004,6073010004,San Diego,100.04,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,0.547814,4624,4624,198,4.331656,1077,23.561583,3263,70.566608,359,7.76384,124,2.68166,92,1.989619,531,11.483564,404,8.737024,0,0,0,0,31,0.670415,24,0.519031,793,17.149653,0,0,118,2.551903,42,0.908304,3703,80.082179,186,4.022491,968,20.934256,3001,64.900519,655,14.165224,0.21826,0.322559,4571,6082.992047,1418838.013
2358,100.03,6,73,10003,6073010003,San Diego,100.03,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,0.491541,5309,5309,519,9.895138,2071,39.485224,3759,70.804294,564,10.623469,117,2.203804,98,1.845922,909,17.121868,814,15.332454,12,0.226031,0,0,132,2.486343,106,1.996609,502,9.455641,0,0,122,2.297984,122,2.297984,3605,67.903559,382,7.195328,1671,31.474854,2852,53.720097,786,14.805048,0.275596,0.585904,5245,4537.651337,1273092.773
2382,133.03,6,73,13303,6073013303,San Diego,133.03,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,0.533689,4741,4741,351,7.453811,1835,38.967933,3484,73.486606,655,13.81565,306,6.454334,181,3.817759,255,5.378612,188,3.965408,116,2.446741,0,0,0,0,0,0,906,19.109892,30,0.632777,308,6.496519,141,2.974056,3546,74.794347,178,3.754482,1165,24.572874,2739,57.772621,837,17.654503,0.305585,0.425337,4709,6253.164303,1382254.63
2410,100.01,6,73,10001,6073010001,San Diego,100.01,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,0.810012,3741,3741,172,4.597701,573,15.31676,2201,58.834536,494,13.205025,153,4.089815,60,1.603849,1332,35.605453,1009,26.971398,0,0,0,0,127,3.394814,41,1.095963,233,6.228281,0,0,305,8.1529,235,6.281742,1902,50.84202,104,2.780005,859,22.961774,2314,61.855118,568,15.183106,0.245462,0.371218,3741,8788.375228,2097929.921
2415,133.13,6,73,13313,6073013313,San Diego,133.13,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,7.305345,7771,7771,218,2.817265,1029,13.298009,3634,46.763608,1147,14.760005,226,2.908248,188,2.419251,3676,47.304079,3374,43.417835,0,0,0,0,0,0,0,0,600,7.721014,0,0,365,4.69695,242,3.114142,2820,36.288765,829,10.667867,2720,35.00193,4689,60.339724,362,4.658345,0.077201,0.580081,7738,20785.80723,18920832.93
2416,133.1,6,73,13310,6073013310,San Diego,133.1,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,3.283034,27706,27030,1793,6.645663,5474,20.289103,14923,53.861979,5012,18.089944,2740,9.889554,2225,8.030751,7522,27.149353,6874,24.81051,460,1.66029,18,0.064967,344,1.241608,135,0.487259,3031,10.939868,0,0,1216,4.388941,762,2.750306,12680,45.76626,2051,7.402728,8880,32.050819,17247,62.250054,1579,5.699126,0.091552,0.514872,26980,16984.62005,8503055.008
2417,133.14,6,73,13314,6073013314,San Diego,133.14,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,6.784072,13554,13554,473,3.493611,1547,11.42625,7569,55.843293,2572,18.975948,892,6.581083,768,5.666223,3902,28.788549,3564,26.29482,78,0.575475,0,0,129,0.951748,111,0.818946,1657,12.225173,25,0.184447,661,4.876789,183,1.350154,6331,46.709458,1577,11.634941,4910,36.225468,8215,60.609414,429,3.165117,0.052221,0.597687,13539,21079.99333,17570736.52
2418,100.14,6,73,10014,6073010014,San Diego,100.14,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,11.002422,17479,12053,477,4.003021,2222,18.647197,10951,62.652325,3374,19.303163,2254,12.895474,1857,10.624177,2881,16.482636,2334,13.353166,415,2.374277,33,0.188797,68,0.389038,9,0.05149,1828,10.458264,30,0.171634,860,4.920189,536,3.066536,9306,53.241032,1159,6.630814,3600,20.596143,13291,76.039819,588,3.364036,0.04424,0.270859,11916,29067.60725,28496257.59
2438,100.11,6,73,10011,6073010011,San Diego,100.11,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,0.34171,3544,3497,301,8.607377,1221,34.915641,2461,69.441309,298,8.408577,56,1.580135,56,1.580135,677,19.102708,591,16.676072,19,0.536117,6,0.1693,46,1.297968,46,1.297968,381,10.750564,0,0,96,2.708803,52,1.467268,2495,70.400677,182,5.13544,778,21.952595,2308,65.124153,458,12.92325,0.19844,0.337088,3497,4019.232203,885029.2036
2440,100.1,6,73,10010,6073010010,San Diego,100.1,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,0.451685,5462,5462,1116,20.712694,2231,41.406829,4165,76.254119,776,14.20725,127,2.325155,106,1.940681,536,9.813255,467,8.549981,209,3.826437,92,1.684364,66,1.208348,13,0.238008,620,11.351153,0,0,251,4.595386,81,1.482973,3927,71.896741,246,4.503844,1382,25.302087,3283,60.106188,797,14.591724,0.242765,0.420956,5388,4686.685779,1169864.932
2441,133.01,6,73,13301,6073013301,San Diego,133.01,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,0.655862,5156,5156,533,10.531515,1474,29.124678,3482,67.532971,1479,28.685027,101,1.958882,72,1.396431,620,12.024825,349,6.768813,77,1.493405,0,0,128,2.482544,128,2.482544,1055,20.461598,85,1.648564,272,5.275407,194,3.762606,2849,55.256012,325,6.303335,1368,26.532195,3169,61.462373,619,12.00543,0.195329,0.431681,5061,5439.542572,1698683.538
2470,133.07,6,73,13307,6073013307,San Diego,133.07,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,0.505102,3681,3659,157,4.290789,985,26.919923,2214,60.146699,521,14.153762,275,7.470795,256,6.954631,523,14.208095,488,13.257267,22,0.597663,11,0.298831,12,0.325998,0,0,705,19.152404,0,0,58,1.575658,35,0.950828,2370,64.384678,331,8.992121,1192,32.382504,2011,54.631893,478,12.985601,0.237692,0.592739,3659,4941.519906,1308213.645
2475,133.08,6,73,13308,6073013308,San Diego,133.08,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,0.621291,3887,3887,109,2.804219,1330,34.216619,2909,74.839207,624,16.053511,110,2.829945,44,1.131978,86,2.212503,51,1.312065,112,2.881399,0,0,0,0,0,0,825,21.224594,87,2.238229,142,3.653202,91,2.341137,2990,76.923076,415,10.676614,1040,26.755852,2542,65.397478,305,7.846668,0.119984,0.409126,3887,6443.297636,1609143.304
2571,133.02,6,73,13302,6073013302,San Diego,133.02,161s,Cockatoo Grove/Eastlake Greens/Otay Mesa,0.540882,5154,5111,502,9.740007,982,19.053162,3548,68.839736,1101,21.362048,32,0.620876,0,0,332,6.441598,219,4.249126,0,0,0,0,247,4.792394,162,3.143189,1124,21.808304,36,0.698486,129,2.50291,91,1.765618,3545,68.781528,181,3.511835,1324,25.688785,3169,61.486224,661,12.82499,0.208583,0.417797,5154,5597.660982,1400884.387
2170,134.17,6,73,13417,6073013417,San Diego,134.17,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,0.777533,2433,2433,230,9.453349,388,15.94739,1258,51.705713,387,15.906288,214,8.795725,214,8.795725,189,7.768187,184,7.562679,35,1.438553,0,0,0,0,0,0,777,31.935881,47,1.931771,40,1.64406,14,0.575421,1587,65.228113,143,5.877517,620,25.482942,1447,59.4739,366,15.043156,0.252937,0.428472,2433,6572.676839,2013809.395
2276,134.12,6,73,13412,6073013412,San Diego,134.12,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,1.808355,4911,4911,321,6.632231,749,15.475206,3464,70.535532,1255,25.554876,178,3.624516,104,2.117694,919,18.713093,831,16.921197,61,1.242109,0,0,35,0.712685,0,0,575,11.708409,0,0,296,6.027285,97,1.975157,2624,53.431073,182,3.705966,1349,27.468947,3106,63.245774,456,9.285277,0.146812,0.43432,4840,11299.57394,4683638.903
2332,123.04,6,73,12304,6073012304,San Diego,123.04,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,0.475865,2819,2819,139,4.930826,447,15.856686,2161,76.658389,1041,36.927988,76,2.695991,66,2.341255,417,14.792479,278,9.861653,34,1.206101,0,0,100,3.547357,61,2.163887,271,9.613338,0,0,240,8.513657,119,4.221355,1254,44.483859,210,7.44945,545,19.333096,1889,67.009577,385,13.657325,0.203811,0.288512,2819,4727.48983,1232491.305
2346,134.15,6,73,13415,6073013415,San Diego,134.15,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,0.448112,1487,1487,101,6.792199,260,17.484868,1044,70.208473,618,41.560188,0,0,0,0,385,25.891055,276,18.56086,38,2.55548,0,0,0,0,0,0,99,6.6577,18,1.21049,79,5.31271,48,3.227975,527,35.440484,102,6.859448,343,23.066577,923,62.071284,221,14.862138,0.239436,0.371614,1487,4945.53086,1160610.677
2347,139.08,6,73,13908,6073013908,San Diego,139.08,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,0.433512,3458,3458,433,12.660818,1358,39.707602,2098,60.670908,953,27.559282,730,21.110468,668,19.317524,90,2.60266,90,2.60266,0,0,0,0,59,1.706188,59,1.706188,565,16.338924,0,0,84,2.429149,25,0.722961,1663,48.091382,272,7.865818,1169,33.805668,2017,58.328513,272,7.865818,0.134853,0.579573,3420,4501.95422,1122797.893
2362,32.04,6,73,3204,6073003204,San Diego,32.04,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,1.348,3433,3433,468,13.712276,761,22.297099,2526,73.579959,811,23.623652,210,6.117098,172,5.010195,456,13.282842,423,12.321584,42,1.223419,10,0.29129,16,0.466064,16,0.466064,232,6.757937,0,0,49,1.427323,49,1.427323,1952,56.859889,175,5.097582,843,24.555782,2078,60.530148,512,14.914069,0.24639,0.405678,3413,7867.895925,3491319.236
2404,134.18,6,73,13418,6073013418,San Diego,134.18,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,0.716393,6220,6220,449,7.24778,1245,20.096852,4567,73.424437,1565,25.160771,218,3.504823,133,2.138263,960,15.434083,854,13.729903,65,1.045016,0,0,186,2.990353,83,1.334405,498,8.00643,0,0,274,4.405144,93,1.495176,3492,56.141479,313,5.032154,1643,26.41479,3752,60.321543,825,13.263665,0.219882,0.437899,6195,5575.667324,1855457.265
2426,139.03,6,73,13903,6073013903,San Diego,139.03,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,1.456875,4094,4094,303,7.431935,836,20.505273,2532,61.846604,1224,29.89741,689,16.829506,680,16.609672,785,19.174401,593,14.484611,59,1.441133,0,0,22,0.537371,22,0.537371,220,5.373717,0,0,201,4.909623,110,2.686858,1465,35.784074,143,3.492916,1020,24.914509,2351,57.4255,723,17.65999,0.307528,0.433857,4077,10476.86186,3773305.737
2431,134.14,6,73,13414,6073013414,San Diego,134.14,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,1.107706,6300,6300,99,1.571428,833,13.222222,4360,69.206349,1819,28.873015,83,1.31746,60,0.95238,1313,20.841269,1111,17.63492,112,1.777777,56,0.888888,130,2.063492,130,2.063492,548,8.698412,0,0,223,3.539682,178,2.825396,2946,46.761904,366,5.809523,1515,24.047619,4074,64.666666,711,11.285714,0.174521,0.37187,6300,7255.110561,2868958.176
2457,134.01,6,73,13401,6073013401,San Diego,134.01,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,0.896831,4139,4139,314,7.636186,634,15.418287,3452,83.401787,1909,46.122251,19,0.459048,19,0.459048,308,7.44141,199,4.807924,67,1.618748,28,0.676491,13,0.314085,0,0,444,10.727228,0,0,164,3.962309,79,1.908673,1905,46.02561,235,5.677699,891,21.526938,2409,58.202464,839,20.270596,0.348277,0.369863,4112,7088.624315,2322791.518
2466,134.16,6,73,13416,6073013416,San Diego,134.16,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,0.852614,4014,4014,76,1.907151,656,16.461731,2749,68.485301,1777,44.270054,344,8.570004,289,7.1998,607,15.122072,494,12.306925,26,0.647732,0,0,0,0,0,0,507,12.630792,4,0.099651,219,5.455904,162,4.035874,1288,32.087693,258,6.427503,922,22.969606,2376,59.192825,716,17.837568,0.301346,0.388047,3985,6719.823653,2208268.991
2468,139.09,6,73,13909,6073013909,San Diego,139.09,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,0.417742,5125,5125,581,11.434756,2035,40.051171,3424,66.809756,1193,23.278048,590,11.512195,538,10.49756,471,9.190243,376,7.336585,100,1.951219,25,0.487804,144,2.809756,99,1.931707,608,11.863414,0,0,212,4.136585,102,1.990243,2792,54.478048,287,5.6,1646,32.117073,3149,61.443902,330,6.439024,0.104795,0.522705,5081,4833.227217,1081951.446
2477,123.03,6,73,12303,6073012303,San Diego,123.03,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,0.603385,2985,2627,240,8.474576,633,22.351694,2480,83.082077,1337,44.790619,82,2.747068,82,2.747068,129,4.321608,116,3.886097,12,0.40201,12,0.40201,0,0,0,0,317,10.619765,0,0,35,1.172529,13,0.43551,1425,47.738693,128,4.288107,398,13.333333,1764,59.095477,823,27.571189,0.466553,0.225623,2832,6882.345982,1562767.866
2535,134.21,6,73,13421,6073013421,San Diego,134.21,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,0.956238,4769,4769,312,6.542252,657,13.776473,2846,59.677081,1128,23.652757,393,8.240721,364,7.632627,1159,24.302788,970,20.339693,98,2.054938,98,2.054938,226,4.738938,80,1.6775,353,7.401971,20,0.419375,282,5.913189,223,4.676032,1886,39.547074,125,2.621094,1210,25.372195,3319,69.595302,240,5.032501,0.07231,0.364567,4769,10266.72215,2476656.694
2536,134.2,6,73,13420,6073013420,San Diego,134.2,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,0.746549,3403,3403,0,0,438,13.288834,2304,67.704966,754,22.15692,236,6.935057,236,6.935057,603,17.719659,603,17.719659,8,0.235086,0,0,21,0.617102,21,0.617102,231,6.788128,0,0,0,0,0,0,1789,52.57126,128,3.761387,973,28.592418,2393,70.320305,37,1.087275,0.015461,0.406602,3296,6596.393623,1933561.914
2549,32.07,6,73,3207,6073003207,San Diego,32.07,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,2.151507,6060,6060,355,5.858085,1352,22.310231,4224,69.70297,1979,32.656765,638,10.528052,577,9.521452,650,10.726072,487,8.036303,248,4.092409,155,2.557755,65,1.072607,0,0,531,8.762376,0,0,252,4.158415,140,2.310231,2722,44.917491,325,5.363036,1374,22.673267,3851,63.547854,835,13.778877,0.216826,0.35679,6060,12167.27167,5572401.568
2552,134.1,6,73,13410,6073013410,San Diego,134.1,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,8.221221,7492,7492,493,6.580352,1205,16.083822,5001,66.751201,2210,29.498131,198,2.642819,172,2.295782,1343,17.925787,1188,15.856914,79,1.054458,33,0.440469,19,0.253603,19,0.253603,1266,16.898024,0,0,405,5.405766,162,2.162306,3708,49.492792,623,8.315536,2267,30.258942,4581,61.145221,644,8.595835,0.14058,0.49487,7492,23796.74734,21292952.1
2556,134.09,6,73,13409,6073013409,San Diego,134.09,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,1.029178,5451,5451,332,6.128853,621,11.463909,3734,68.501192,1764,32.361034,313,5.742065,214,3.925885,926,16.987708,711,13.043478,160,2.935241,0,0,159,2.916895,30,0.550357,761,13.960741,14,0.256833,524,9.612915,313,5.742065,2405,44.120344,259,4.751421,1310,24.032287,3349,61.438268,792,14.529444,0.236488,0.391161,5417,8092.633728,2665571.774
2559,134.19,6,73,13419,6073013419,San Diego,134.19,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,2.244081,7835,7835,309,3.943841,979,12.495213,5226,66.700701,1891,24.13529,657,8.385449,617,7.87492,1795,22.910019,1275,16.273133,208,2.654754,9,0.114869,53,0.676451,0,0,755,9.636247,0,0,770,9.827696,418,5.335035,3625,46.266751,651,8.30887,2503,31.946394,4842,61.799617,490,6.253988,0.101197,0.516935,7835,11414.70648,5812168.946
2621,134.11,6,73,13411,6073013411,San Diego,134.11,161t,Bonita/Chula Vista East/Eastlake/La Presa/Lynwood Hills/Rancho del Rey/Sunnyside/Sunny Vista,1.841812,5137,5137,48,0.934397,450,8.759976,3635,70.761144,2118,41.23029,186,3.62079,134,2.608526,792,15.417558,710,13.821296,48,0.934397,10,0.194666,125,2.433326,17,0.330932,633,12.322367,0,0,232,4.516254,118,2.29706,2030,39.517227,141,2.744792,1043,20.303679,3117,60.677438,977,19.018882,0.313442,0.334616,5137,9627.908471,4770291.82
2217,164.01,6,73,16401,6073016401,San Diego,164.01,161u,Bostonia/Glenview/Granite Hills/Hillsdale/Johnstown/Lakeside/Riverview/Winter Gardens,0.905686,5451,4826,362,7.120377,950,18.686073,4748,87.103283,3764,69.05155,155,2.843514,137,2.5133,363,6.659328,245,4.494588,52,0.953953,0,0,0,0,0,0,283,5.191707,0,0,150,2.751788,150,2.751788,1155,21.188772,404,7.411484,1160,21.280498,3142,57.640799,1149,21.078701,0.36569,0.369191,5084,5996.708837,2345725.661
